            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2462826.500000000, A.D. 2030-Nov-21 00:00:00.0000, -1.424124238329601E+00,  8.626639046136936E-01,  5.300754189358006E-02, -6.726839953416805E-03, -1.077497415472996E-02, -6.098825402201373E-05,  9.621272778932939E-03,  1.665871741167012E+00,  1.689456062005171E-04,
2462827.500000000, A.D. 2030-Nov-22 00:00:00.0000, -1.430805351172974E+00,  8.518614102982722E-01,  5.294485595937990E-02, -6.635318866553904E-03, -1.082989630244492E-02, -6.438277464332085E-05,  9.622219759802370E-03,  1.666035705821798E+00,  1.589823469954615E-04,
2462828.500000000, A.D. 2030-Nov-23 00:00:00.0000, -1.437394743060720E+00,  8.410043488283699E-01,  5.287877805156698E-02, -6.543398765534742E-03, -1.088410810164927E-02, -6.777218639545289E-05,  9.623109174908388E-03,  1.666189703273625E+00,  1.490112619434814E-04,
2462829.500000000, A.D. 2030-Nov-24 00:00:00.0000, -1.443892017218017E+00,  8.300934315957675E-01,  5.280931335482261E-02, -6.451084136276218E-03, -1.093760744701853E-02, -7.115633216692558E-05,  9.623940980347747E-03,  1.666333725920879E+00,  1.390328161649436E-04,
2462830.500000000, A.D. 2030-Nov-25 00:00:00.0000, -1.450296781347548E+00,  8.191293721029451E-01,  5.273646720779896E-02, -6.358379459201767E-03, -1.099039224551577E-02, -7.453505742335820E-05,  9.624715134895484E-03,  1.666467766625680E+00,  1.290474701806466E-04,
2462831.500000000, A.D. 2030-Nov-26 00:00:00.0000, -1.456608647627504E+00,  8.081128859518812E-01,  5.266024510250124E-02, -6.265289206018306E-03, -1.104246040784703E-02, -7.790821113329813E-05,  9.625431599996136E-03,  1.666591818712357E+00,  1.190556808555552E-04,
2462832.500000000, A.D. 2030-Nov-27 00:00:00.0000, -1.462827232710982E+00,  7.970446908335063E-01,  5.258065268420093E-02, -6.171817840186616E-03, -1.109380984709454E-02, -8.127564534202720E-05,  9.626090339762066E-03,  1.666705875967156E+00,  1.090579017898982E-04,
2462833.500000000, A.D. 2030-Nov-28 00:00:00.0000, -1.468952157725955E+00,  7.859255065186624E-01,  5.249769575155885E-02, -6.077969825511263E-03, -1.114443848061002E-02, -8.463721126234296E-05,  9.626691320977029E-03,  1.666809932638865E+00,  9.905458939221220E-05,
2462834.500000000, A.D. 2030-Nov-29 00:00:00.0000, -1.474983048274861E+00,  7.747560548496363E-01,  5.241138025648507E-02, -5.983749637202432E-03, -1.119434423351619E-02, -8.799275453681075E-05,  9.627234513097221E-03,  1.666903983438987E+00,  8.904621067770769E-05,
2462835.500000000, A.D. 2030-Nov-30 00:00:00.0000, -1.480919534434082E+00,  7.635370597306312E-01,  5.232171230375810E-02, -5.889161761808837E-03, -1.124352504407447E-02, -9.134211600974004E-05,  9.627719888246662E-03,  1.666988023540947E+00,  7.903324053263243E-05,
2462836.500000000, A.D. 2030-Dec-01 00:00:00.0000, -1.486761250754187E+00,  7.522692471172167E-01,  5.222869815077771E-02, -5.794210685299085E-03, -1.129197886675560E-02, -9.468513779805444E-05,  9.628147421211914E-03,  1.667062048579171E+00,  6.901614949930979E-05,
2462837.500000000, A.D. 2030-Dec-02 00:00:00.0000, -1.492507836261086E+00,  7.409533450064597E-01,  5.213234420760200E-02, -5.698900884605270E-03, -1.133970367152484E-02, -9.802166729733893E-05,  9.628517089441619E-03,  1.667126054649015E+00,  5.899539628489361E-05,
2462838.500000000, A.D. 2030-Dec-03 00:00:00.0000, -1.498158934457143E+00,  7.295900834286474E-01,  5.203265703691008E-02, -5.603236829889264E-03, -1.138669744012423E-02, -1.013515559667353E-04,  9.628828873048209E-03,  1.667180038307052E+00,  4.897143117911161E-05,
2462839.500000000, A.D. 2030-Dec-04 00:00:00.0000, -1.503714193321611E+00,  7.181801944395902E-01,  5.192964335356334E-02, -5.507222990643392E-03, -1.143295815847661E-02, -1.046746561282315E-04,  9.629082754805385E-03,  1.667223996570641E+00,  3.894470456026728E-05,
2462840.500000000, A.D. 2030-Dec-05 00:00:00.0000, -1.509173265311178E+00,  7.067244121122409E-01,  5.182331002405131E-02, -5.410863839583125E-03, -1.147848380891443E-02, -1.079908186890040E-04,  9.629278720142206E-03,  1.667257926916902E+00,  2.891567326682045E-05,
2462841.500000000, A.D. 2030-Dec-06 00:00:00.0000, -1.514535807361931E+00,  6.952234725278535E-01,  5.171366406641958E-02, -5.314163855793853E-03, -1.152327237209374E-02, -1.112998917438941E-04,  9.629416757141579E-03,  1.667281827282453E+00,  1.888480198701623E-05,
2462842.500000000, A.D. 2030-Dec-07 00:00:00.0000, -1.519801480892723E+00,  6.836781137677600E-01,  5.160071265070710E-02, -5.217127527307611E-03, -1.156732184051586E-02, -1.146017203944158E-04,  9.629496856545851E-03,  1.667295696064383E+00,  8.852559465778971E-06,
2462843.500000000, A.D. 2030-Dec-08 00:00:00.0000, -1.524969951808381E+00,  6.720890759059459E-01,  5.148446309919674E-02, -5.119759349317906E-03, -1.161063022849516E-02, -1.178961486739186E-04,  9.629519011761633E-03,  1.667299532121082E+00, -1.180587310879610E-06,
2462844.500000000, A.D. 2030-Dec-09 00:00:00.0000, -1.530040890501884E+00,  6.604571010015037E-01,  5.136492288603609E-02, -5.022063819004399E-03, -1.165319556697498E-02, -1.211830220411383E-04,  9.629483218856779E-03,  1.667293334771718E+00, -1.121417567826000E-05,
2462845.500000000, A.D. 2030-Dec-10 00:00:00.0000, -1.535013971856490E+00,  6.487829330903326E-01,  5.124209963665272E-02, -4.924045430529988E-03, -1.169501589248104E-02, -1.244621891184667E-04,  9.629389476553308E-03,  1.667277103795018E+00, -2.124774769439249E-05,
2462846.500000000, A.D. 2030-Dec-11 00:00:00.0000, -1.539888875249143E+00,  6.370673181768354E-01,  5.111600112759438E-02, -4.825708672588969E-03, -1.173608924240064E-02, -1.277335024555609E-04,  9.629237786225328E-03,  1.667250839428900E+00, -3.128085111688283E-05,
2462847.500000000, A.D. 2030-Dec-12 00:00:00.0000, -1.544665284554955E+00,  6.253110042268574E-01,  5.098663528677323E-02, -4.727058032583964E-03, -1.177641365561355E-02, -1.309968165759906E-04,  9.629028151903718E-03,  1.667214542371289E+00, -4.131303640503037E-05,
2462848.500000000, A.D. 2030-Dec-13 00:00:00.0000, -1.549342888151610E+00,  6.135147411617741E-01,  5.085401019359675E-02, -4.628098007535619E-03, -1.181598717322578E-02, -1.342519830404823E-04,  9.628760580280910E-03,  1.667168213780943E+00, -5.134384731846288E-05,
2462849.500000000, A.D. 2030-Dec-14 00:00:00.0000, -1.553921378923460E+00,  6.016792808521574E-01,  5.071813407879613E-02, -4.528833112189311E-03, -1.185480784125695E-02, -1.374988471032189E-04,  9.628435080710799E-03,  1.667111855277441E+00, -6.137281466731131E-05,
2462850.500000000, A.D. 2030-Dec-15 00:00:00.0000, -1.558400454266184E+00,  5.898053771100410E-01,  5.057901532428141E-02, -4.429267873900309E-03, -1.189287371700313E-02, -1.407372508564242E-04,  9.628051665206722E-03,  1.667045468940826E+00, -7.139946366889337E-05,
2462851.500000000, A.D. 2030-Dec-16 00:00:00.0000, -1.562779816092570E+00,  5.778937856808520E-01,  5.043666246330004E-02, -4.329406820512355E-03, -1.193018287318774E-02, -1.439670393960234E-04,  9.627610348443102E-03,  1.666969057311896E+00, -8.142332701234443E-05,
2462852.500000000, A.D. 2030-Dec-17 00:00:00.0000, -1.567059170838708E+00,  5.659452642365983E-01,  5.029108418067951E-02, -4.229254476272529E-03, -1.196673339636248E-02, -1.471880627518186E-04,  9.627111147760182E-03,  1.666882623393022E+00, -9.144394831097158E-05,
2462853.500000000, A.D. 2030-Dec-18 00:00:00.0000, -1.571238229469608E+00,  5.539605723701677E-01,  5.014228931272186E-02, -4.128815366507269E-03, -1.200252338033134E-02, -1.504001734372654E-04,  9.626554083165918E-03,  1.666786170648471E+00, -1.014608756444472E-04,
2462854.500000000, A.D. 2030-Dec-19 00:00:00.0000, -1.575316707484440E+00,  5.419404715892987E-01,  4.999028684676408E-02, -4.028094022111145E-03, -1.203755091714983E-02, -1.536032239096251E-04,  9.625939177332819E-03,  1.666679703003870E+00, -1.114736546917025E-04,
2462855.500000000, A.D. 2030-Dec-20 00:00:00.0000, -1.579294324922689E+00,  5.298857253097311E-01,  4.983508592096763E-02, -3.927094981695451E-03, -1.207181409253551E-02, -1.567970652598519E-04,  9.625266455596276E-03,  1.666563224845904E+00, -1.214818258344328E-04,
2462856.500000000, A.D. 2030-Dec-21 00:00:00.0000, -1.583170806372006E+00,  5.177970988485294E-01,  4.967669582471465E-02, -3.825822795647311E-03, -1.210531099283563E-02, -1.599815457568645E-04,  9.624535945960621E-03,  1.666436741023374E+00, -1.314849232018944E-04,
2462857.500000000, A.D. 2030-Dec-22 00:00:00.0000, -1.586945880976766E+00,  5.056753594182847E-01,  4.951512599920722E-02, -3.724282029743031E-03, -1.213803971892387E-02, -1.631565103401352E-04,  9.623747679108896E-03,  1.666300256848883E+00, -1.414824759234338E-04,
2462858.500000000, A.D. 2030-Dec-23 00:00:00.0000, -1.590619282445903E+00,  4.935212761214804E-01,  4.935038603757707E-02, -3.622477262191131E-03, -1.216999839100755E-02, -1.663218028056780E-04,  9.622901688406866E-03,  1.666153778099534E+00, -1.514740123964742E-04,
2462859.500000000, A.D. 2030-Dec-24 00:00:00.0000, -1.594190749060110E+00,  4.813356199440152E-01,  4.918248568449531E-02, -3.520413076393161E-03, -1.220118514011948E-02, -1.694772689573901E-04,  9.621998009899881E-03,  1.665997311016387E+00, -1.614590646638771E-04,
2462860.500000000, A.D. 2030-Dec-25 00:00:00.0000, -1.597660023679816E+00,  4.691191637481284E-01,  4.901143483593692E-02, -3.418094055523085E-03, -1.223159809946110E-02, -1.726227586001674E-04,  9.621036682311152E-03,  1.665830862304157E+00, -1.714371714333895E-04,
2462861.500000000, A.D. 2030-Dec-26 00:00:00.0000, -1.601026853754529E+00,  4.568726822660339E-01,  4.883724353943928E-02, -3.315524782907081E-03, -1.226123540305371E-02, -1.757581252156620E-04,  9.620017747047105E-03,  1.665654439132144E+00, -1.814078779078207E-04,
2462862.500000000, A.D. 2030-Dec-27 00:00:00.0000, -1.604290991332607E+00,  4.445969520949153E-01,  4.865992199446234E-02, -3.212709849780024E-03, -1.229009518604749E-02, -1.788832224276366E-04,  9.618941248205287E-03,  1.665468049135604E+00, -1.913707289193240E-04,
2462863.500000000, A.D. 2030-Dec-28 00:00:00.0000, -1.607452193070623E+00,  4.322927516922186E-01,  4.847948055244030E-02, -3.109653866064615E-03, -1.231817558381607E-02, -1.819978991082615E-04,  9.617807232578329E-03,  1.665271700416427E+00, -2.013252586867418E-04,
2462864.500000000, A.D. 2030-Dec-29 00:00:00.0000, -1.610510220242950E+00,  4.199608613697547E-01,  4.829592971671142E-02, -3.006361463988494E-03, -1.234547473559308E-02, -1.851019981874176E-04,  9.616615749654956E-03,  1.665065401543322E+00, -2.112709886644759E-04,
2462865.500000000, A.D. 2030-Dec-30 00:00:00.0000, -1.613464838752528E+00,  4.076020632866745E-01,  4.810928014274302E-02, -2.902837289618582E-03, -1.237199079297637E-02, -1.881953614375538E-04,  9.615366851624087E-03,  1.664849161552520E+00, -2.212074382661652E-04,
2462866.500000000, A.D. 2030-Dec-31 00:00:00.0000, -1.616315819142533E+00,  3.952171414428980E-01,  4.791954263859888E-02, -2.799085993036558E-03, -1.239772192391938E-02, -1.912778345310199E-04,  9.614060593383015E-03,  1.664622989949191E+00, -2.311341355735202E-04,
2462867.500000000, A.D. 2031-Jan-01 00:00:00.0000, -1.619062936607780E+00,  3.828068816738183E-01,  4.772672816518176E-02, -2.695112228237118E-03, -1.242266630829332E-02, -1.943492669819821E-04,  9.612697032543895E-03,  1.664386896708573E+00, -2.410506164418852E-04,
2462868.500000000, A.D. 2031-Jan-02 00:00:00.0000, -1.621705971005426E+00,  3.703720716452364E-01,  4.753084783602377E-02, -2.590920657874264E-03, -1.244682212866255E-02, -1.974095095217084E-04,  9.611276229434453E-03,  1.664140892276086E+00, -2.509564179411399E-04,
2462869.500000000, A.D. 2031-Jan-03 00:00:00.0000, -1.624244706866000E+00,  3.579135008473999E-01,  4.733191291701914E-02, -2.486515955438019E-03, -1.247018756231227E-02, -2.004584126505249E-04,  9.609798247097080E-03,  1.663884987567183E+00, -2.608510749643163E-04,
2462870.500000000, A.D. 2031-Jan-04 00:00:00.0000, -1.626678933405962E+00,  3.454319605886285E-01,  4.712993482666596E-02, -2.381902807399811E-03, -1.249276078135513E-02, -2.034958256030963E-04,  9.608263151294164E-03,  1.663619193968267E+00, -2.707341188906732E-04,
2462871.500000000, A.D. 2031-Jan-05 00:00:00.0000, -1.629008444541616E+00,  3.329282439896710E-01,  4.692492513678553E-02, -2.277085919353742E-03, -1.251453996297907E-02, -2.065215942231327E-04,  9.606671010520065E-03,  1.663343523338770E+00, -2.806050743206098E-04,
2462872.500000000, A.D. 2031-Jan-06 00:00:00.0000, -1.631233038902966E+00,  3.204031459786245E-01,  4.671689557307248E-02, -2.172070019415129E-03, -1.253552330097365E-02, -2.095355605158415E-04,  9.605021896011359E-03,  1.663057988012922E+00, -2.904634582925046E-04,
2462873.500000000, A.D. 2031-Jan-07 00:00:00.0000, -1.633352519846762E+00,  3.078574632851378E-01,  4.650585801506679E-02, -2.066859852406718E-03, -1.255570900558363E-02, -2.125375658205314E-04,  9.603315881749406E-03,  1.662762600800199E+00, -3.003087859477516E-04,
2462874.500000000, A.D. 2031-Jan-08 00:00:00.0000, -1.635366695469661E+00,  2.952919944335076E-01,  4.629182449593877E-02, -1.961460170895262E-03, -1.257509529444275E-02, -2.155274546037512E-04,  9.601553044460271E-03,  1.662457374985308E+00, -3.101405777830568E-04,
2462875.500000000, A.D. 2031-Jan-09 00:00:00.0000, -1.637275378622656E+00,  2.827075397357797E-01,  4.607480720267620E-02, -1.855875731450728E-03, -1.259368038744811E-02, -2.185050758455398E-04,  9.599733463620081E-03,  1.662142324329112E+00, -3.199583628457642E-04,
2462876.500000000, A.D. 2031-Jan-10 00:00:00.0000, -1.639078386926452E+00,  2.701049012860600E-01,  4.585481847658848E-02, -1.750111298927174E-03, -1.261146250682631E-02, -2.214702810654285E-04,  9.597857221465139E-03,  1.661817463070386E+00, -3.297616750371462E-04,
2462877.500000000, A.D. 2031-Jan-11 00:00:00.0000, -1.640775542786648E+00,  2.574848829556763E-01,  4.563187081360808E-02, -1.644171656133858E-03, -1.262843987552351E-02, -2.244229198715232E-04,  9.595924402999480E-03,  1.661482805927124E+00, -3.395500437375268E-04,
2462878.500000000, A.D. 2031-Jan-12 00:00:00.0000, -1.642366673408717E+00,  2.448482903876678E-01,  4.540597686431203E-02, -1.538061612186158E-03, -1.264461071581459E-02, -2.273628361920834E-04,  9.593935095998287E-03,  1.661138368097126E+00, -3.493229857941440E-04,
2462879.500000000, A.D. 2031-Jan-13 00:00:00.0000, -1.643851610813947E+00,  2.321959309898432E-01,  4.517714943412413E-02, -1.431786001785454E-03, -1.265997325587928E-02, -2.302898692581267E-04,  9.591889391013304E-03,  1.660784165258942E+00, -3.590800077403108E-04,
2462880.500000000, A.D. 2031-Jan-14 00:00:00.0000, -1.645230191856730E+00,  2.195286139273875E-01,  4.494540148391321E-02, -1.325349675897204E-03, -1.267452574004111E-02, -2.332038588577220E-04,  9.589787381383838E-03,  1.660420213573770E+00, -3.688206168548663E-04,
2462881.500000000, A.D. 2031-Jan-15 00:00:00.0000, -1.646502258242136E+00,  2.068471501163810E-01,  4.471074613056809E-02, -1.218757495465024E-03, -1.268826643039093E-02, -2.361046486229261E-04,  9.587629163248113E-03,  1.660046529687429E+00, -3.785443276907222E-04,
2462882.500000000, A.D. 2031-Jan-16 00:00:00.0000, -1.647667656542721E+00,  1.941523522180129E-01,  4.447319664709819E-02, -1.112014333494183E-03, -1.270119359861206E-02, -2.389920847591860E-04,  9.585414835548665E-03,  1.659663130731288E+00, -3.882506589968630E-04,
2462883.500000000, A.D. 2031-Jan-17 00:00:00.0000, -1.648726238215060E+00,  1.814450346321684E-01,  4.423276646241749E-02, -1.005125078118806E-03, -1.271330551590135E-02, -2.418660141214704E-04,  9.583144500033312E-03,  1.659270034322434E+00, -3.979391297975692E-04,
2462884.500000000, A.D. 2031-Jan-18 00:00:00.0000, -1.649677859617411E+00,  1.687260134901147E-01,  4.398946916141771E-02, -8.980946333426506E-04, -1.272460044837792E-02, -2.447262835922510E-04,  9.580818261259821E-03,  1.658867258564486E+00, -4.076092588221576E-04,
2462885.500000000, A.D. 2031-Jan-19 00:00:00.0000, -1.650522382028999E+00,  1.559961066474359E-01,  4.374331848561940E-02, -7.909279231783919E-04, -1.273507666156038E-02, -2.475727384281668E-04,  9.578436226608247E-03,  1.658454822049721E+00, -4.172605615946460E-04,
2462886.500000000, A.D. 2031-Jan-20 00:00:00.0000, -1.651259671669964E+00,  1.432561336778104E-01,  4.349432833398337E-02, -6.836298995789060E-04, -1.274473243125473E-02, -2.504052194616321E-04,  9.575998506295296E-03,  1.658032743861573E+00, -4.268925440643883E-04,
2462887.500000000, A.D. 2031-Jan-21 00:00:00.0000, -1.651889599720765E+00,  1.305069158665353E-01,  4.324251276329043E-02, -5.762055434875761E-04, -1.275356605129041E-02, -2.532235635601098E-04,  9.573505213383087E-03,  1.657601043576139E+00, -4.365047024124045E-04,
2462888.500000000, A.D. 2031-Jan-22 00:00:00.0000, -1.652412042341212E+00,  1.177492762026666E-01,  4.298788598809746E-02, -4.686598554993693E-04, -1.276157583022788E-02, -2.560276081490906E-04,  9.570956463782766E-03,  1.657159741262813E+00, -4.460965321854302E-04,
2462889.500000000, A.D. 2031-Jan-23 00:00:00.0000, -1.652826880690349E+00,  1.049840393703556E-01,  4.273046238084475E-02, -3.609978469245434E-04, -1.276876008402982E-02, -2.588171949924449E-04,  9.568352376260631E-03,  1.656708857485342E+00, -4.556675369407849E-04,
2462890.500000000, A.D. 2031-Jan-24 00:00:00.0000, -1.653134000947551E+00,  9.221203174091029E-02,  4.247025647237788E-02, -2.532245396747229E-04, -1.277511713376270E-02, -2.615921700857456E-04,  9.565693072449739E-03,  1.656248413303836E+00, -4.652172286399371E-04,
2462891.500000000, A.D. 2031-Jan-25 00:00:00.0000, -1.653333294333886E+00,  7.943408136601000E-02,  4.220728295247379E-02, -1.453449738505366E-04, -1.278064530477804E-02, -2.643523801875383E-04,  9.562978676861159E-03,  1.655778430276718E+00, -4.747451204549376E-04,
2462892.500000000, A.D. 2031-Jan-26 00:00:00.0000, -1.653424657133060E+00,  6.665101797084926E-02,  4.194155667001704E-02, -3.736421696132457E-05, -1.278534292311312E-02, -2.670976685004019E-04,  9.560209316890266E-03,  1.655298930461816E+00, -4.842507178384779E-04,
2462893.500000000, A.D. 2031-Jan-27 00:00:00.0000, -1.653407990712793E+00,  5.386367294594169E-02,  4.167309263313714E-02,  7.071263126825156E-05, -1.278920831588168E-02, -2.698278726317088E-04,  9.557385122822773E-03,  1.654809936417398E+00, -4.937335143439232E-04,
2462894.500000000, A.D. 2031-Jan-28 00:00:00.0000, -1.653283201547701E+00,  4.107287933781911E-02,  4.140190600977819E-02,  1.788804423820059E-04, -1.279223982172669E-02, -2.725428270707787E-04,  9.554506227846975E-03,  1.654311471204307E+00, -5.031929960794152E-04,
2462895.500000000, A.D. 2031-Jan-29 00:00:00.0000, -1.653050201243138E+00,  2.827947183995936E-02,  4.112801212852374E-02,  2.871340672426898E-04, -1.279443580078199E-02, -2.752423678411736E-04,  9.551572768069746E-03,  1.653803558388713E+00, -5.126286503123250E-04,
2462896.500000000, A.D. 2031-Jan-30 00:00:00.0000, -1.652708906558585E+00,  1.548428678448665E-02,  4.085142647906363E-02,  3.954683392704591E-04, -1.279579463195565E-02, -2.779263341257669E-04,  9.548584882527600E-03,  1.653286222044046E+00, -5.220399686322173E-04,
2462897.500000000, A.D. 2031-Jan-31 00:00:00.0000, -1.652259239430269E+00,  2.688162133677200E-03,  4.057216471214245E-02,  5.038780723623454E-04, -1.279631470185465E-02, -2.805945668087510E-04,  9.545542713190905E-03,  1.652759486751711E+00, -5.314264448406012E-04,
2462898.500000000, A.D. 2031-Feb-01 00:00:00.0000, -1.651701126994277E+00, -1.010806252962004E-02,  4.029024263950864E-02,  6.123580598818502E-04, -1.279599439642947E-02, -2.832469075555688E-04,  9.542446404968498E-03,  1.652223377601896E+00, -5.407875744212464E-04,
2462899.500000000, A.D. 2031-Feb-02 00:00:00.0000, -1.651034501611273E+00, -2.290354601197640E-02,  4.000567623439096E-02,  7.209030733842374E-04, -1.279483210080268E-02, -2.858831981886860E-04,  9.539296105719446E-03,  1.651677920195605E+00, -5.501228540360428E-04,
2462900.500000000, A.D. 2031-Feb-03 00:00:00.0000, -1.650259300892418E+00, -3.569744551864559E-02,  3.971848163237860E-02,  8.295078554491248E-04, -1.279282620624497E-02, -2.885032778604154E-04,  9.536091966269471E-03,  1.651123140647502E+00, -5.594317749502664E-04,
2462901.500000000, A.D. 2031-Feb-04 00:00:00.0000, -1.649375467725213E+00, -4.848891666249366E-02,  3.942867513211624E-02,  9.381671117872867E-04, -1.278997511950242E-02, -2.911069802723006E-04,  9.532834140424428E-03,  1.650559065588245E+00, -5.687138153659183E-04,
2462902.500000000, A.D. 2031-Feb-05 00:00:00.0000, -1.648382950298840E+00, -6.127711347412671E-02,  3.913627319553058E-02,  1.046875514414596E-03, -1.278627726707688E-02, -2.936941358561280E-04,  9.529522784978355E-03,  1.649985722165882E+00, -5.779684437056893E-04,
2462903.500000000, A.D. 2031-Feb-06 00:00:00.0000, -1.647281702129838E+00, -7.406118841356644E-02,  3.884129244794029E-02,  1.155627713614929E-03, -1.278173109122233E-02, -2.962645773473032E-04,  9.526158059721455E-03,  1.649403138047225E+00, -5.871951309313185E-04,
2462904.500000000, A.D. 2031-Feb-07 00:00:00.0000, -1.646071682088948E+00, -8.684029238202792E-02,  3.854374967850569E-02,  1.264418344426025E-03, -1.277633504515479E-02, -2.988181425281032E-04,  9.522740127452772E-03,  1.648811341420059E+00, -5.963933575442073E-04,
2462905.500000000, A.D. 2031-Feb-08 00:00:00.0000, -1.644752854428667E+00, -9.961357473258967E-02,  3.824366184088192E-02,  1.373242022477037E-03, -1.277008759158244E-02, -3.013546722500422E-04,  9.519269153994484E-03,  1.648210360995602E+00, -6.055626098731050E-04,
2462906.500000000, A.D. 2031-Feb-09 00:00:00.0000, -1.643325188810494E+00, -1.123801832803712E-01,  3.794104605359645E-02,  1.482093335047504E-03, -1.276298719962874E-02, -3.038740062668690E-04,  9.515745308201564E-03,  1.647600226010186E+00, -6.147023717465833E-04,
2462907.500000000, A.D. 2031-Feb-10 00:00:00.0000, -1.641788660332071E+00, -1.251392643137197E-01,  3.763591960016980E-02,  1.590966834206420E-03, -1.275503234085080E-02, -3.063759799732526E-04,  9.512168761968493E-03,  1.646980966226419E+00, -6.238121185070197E-04,
2462908.500000000, A.D. 2031-Feb-11 00:00:00.0000, -1.640143249555498E+00, -1.378899626068620E-01,  3.732829992951935E-02,  1.699857035113254E-03, -1.274622149359260E-02, -3.088604240022178E-04,  9.508539690240859E-03,  1.646352611935188E+00, -6.328913157545944E-04,
2462909.500000000, A.D. 2031-Feb-12 00:00:00.0000, -1.638388942537171E+00, -1.506314214330183E-01,  3.701820465684486E-02,  1.808758420126593E-03, -1.273655315644190E-02, -3.113271671727911E-04,  9.504858271033732E-03,  1.645715193958851E+00, -6.419394229402888E-04,
2462910.500000000, A.D. 2031-Feb-13 00:00:00.0000, -1.636525730857843E+00, -1.633627825770333E-01,  3.670565156444346E-02,  1.917665444832530E-03, -1.272602585519204E-02, -3.137760400482257E-04,  9.501124685448630E-03,  1.645068743654161E+00, -6.509558989070141E-04,
2462911.500000000, A.D. 2031-Feb-14 00:00:00.0000, -1.634553611651740E+00, -1.760831863479090E-01,  3.639065860193850E-02,  2.026572539904899E-03, -1.271463813522084E-02, -3.162068756146795E-04,  9.497339117682422E-03,  1.644413292913816E+00, -6.599402044486063E-04,
